ID,Nombre ,Tipo(s),nomMove
9,blastoise,water,dive
9,blastoise,water,weather-ball
9,blastoise,water,air-cutter
9,blastoise,water,rock-tomb
9,blastoise,water,aerial-ace
9,blastoise,water,dragon-claw
9,blastoise,water,dragon-dance
9,blastoise,water,shock-wave
9,blastoise,water,water-pulse
9,blastoise,water,roost
9,blastoise,water,natural-gift
9,blastoise,water,tailwind
9,blastoise,water,fling
9,blastoise,water,aqua-tail
9,blastoise,water,air-slash
9,blastoise,water,dragon-pulse
9,blastoise,water,dragon-rush
9,blastoise,water,focus-blast
9,blastoise,water,giga-impact
9,blastoise,water,defog
9,blastoise,water,draco-meteor
9,blastoise,water,iron-head
9,blastoise,water,stone-edge
9,blastoise,water,captivate
9,blastoise,water,aqua-jet
9,blastoise,water,ominous-wind
9,blastoise,water,hone-claws
9,blastoise,water,round
9,blastoise,water,sky-drop
9,blastoise,water,incinerate
9,blastoise,water,bulldoze
9,blastoise,water,dragon-tail
9,blastoise,water,hurricane
9,blastoise,water,confide
9,blastoise,water,power-up-punch
9,blastoise,water,brutal-swing
9,blastoise,water,stomping-tantrum
9,blastoise,water,body-press
9,blastoise,water,breaking-swipe
9,blastoise,water,scale-shot
9,blastoise,water,dual-wingbeat
9,blastoise,water,tera-blast
9,blastoise,water,ice-spinner
9,blastoise,water,snowscape
9,blastoise,water,chilling-water
9,blastoise,water,pound
9,blastoise,water,mega-punch
9,blastoise,water,pay-day
9,blastoise,water,fire-punch
9,blastoise,water,ice-punch
9,blastoise,water,thunder-punch
9,blastoise,water,razor-wind
9,blastoise,water,swords-dance
9,blastoise,water,cut
9,blastoise,water,whirlwind
9,blastoise,water,fly
9,blastoise,water,bind
9,blastoise,water,mega-kick
9,blastoise,water,headbutt
9,blastoise,water,horn-drill
9,blastoise,water,body-slam
9,blastoise,water,take-down
9,blastoise,water,double-edge
9,blastoise,water,pin-missile
9,blastoise,water,roar
9,blastoise,water,flamethrower
9,blastoise,water,water-gun
9,blastoise,water,hydro-pump
9,blastoise,water,surf
9,blastoise,water,ice-beam
9,blastoise,water,blizzard
9,blastoise,water,psybeam
9,blastoise,water,bubble-beam
9,blastoise,water,hyper-beam
9,blastoise,water,submission
9,blastoise,water,low-kick
9,blastoise,water,counter
9,blastoise,water,seismic-toss
9,blastoise,water,strength
9,blastoise,water,mega-drain
9,blastoise,water,solar-beam
9,blastoise,water,string-shot
9,blastoise,water,dragon-rage
9,blastoise,water,fire-spin
9,blastoise,water,thunderbolt
9,blastoise,water,thunder-wave
9,blastoise,water,thunder
9,blastoise,water,earthquake
9,blastoise,water,fissure
9,blastoise,water,dig
9,blastoise,water,toxic
9,blastoise,water,confusion
9,blastoise,water,psychic
9,blastoise,water,hypnosis
9,blastoise,water,agility
9,blastoise,water,rage
9,blastoise,water,teleport
9,blastoise,water,night-shade
9,blastoise,water,mimic
9,blastoise,water,screech
9,blastoise,water,double-team
9,blastoise,water,confuse-ray
9,blastoise,water,defense-curl
9,blastoise,water,barrier
9,blastoise,water,light-screen
9,blastoise,water,haze
9,blastoise,water,reflect
9,blastoise,water,focus-energy
9,blastoise,water,bide
9,blastoise,water,metronome
9,blastoise,water,self-destruct
9,blastoise,water,egg-bomb
9,blastoise,water,fire-blast
9,blastoise,water,waterfall
9,blastoise,water,swift
9,blastoise,water,skull-bash
9,blastoise,water,amnesia
9,blastoise,water,soft-boiled
9,blastoise,water,dream-eater
9,blastoise,water,leech-life
9,blastoise,water,sky-attack
9,blastoise,water,transform
9,blastoise,water,flash
9,blastoise,water,psywave
9,blastoise,water,explosion
9,blastoise,water,rest
9,blastoise,water,rock-slide
9,blastoise,water,tri-attack
9,blastoise,water,super-fang
9,blastoise,water,substitute
9,blastoise,water,thief
9,blastoise,water,nightmare
9,blastoise,water,snore
9,blastoise,water,curse
9,blastoise,water,reversal
9,blastoise,water,spite
9,blastoise,water,protect
9,blastoise,water,scary-face
9,blastoise,water,feint-attack
9,blastoise,water,sludge-bomb
9,blastoise,water,mud-slap
9,blastoise,water,spikes
9,blastoise,water,zap-cannon
9,blastoise,water,icy-wind
9,blastoise,water,detect
9,blastoise,water,outrage
9,blastoise,water,sandstorm
9,blastoise,water,giga-drain
9,blastoise,water,endure
9,blastoise,water,charm
9,blastoise,water,rollout
9,blastoise,water,false-swipe
9,blastoise,water,swagger
9,blastoise,water,fury-cutter
9,blastoise,water,steel-wing
9,blastoise,water,attract
9,blastoise,water,sleep-talk
9,blastoise,water,heal-bell
9,blastoise,water,return
9,blastoise,water,frustration
9,blastoise,water,safeguard
9,blastoise,water,pain-split
9,blastoise,water,dynamic-punch
9,blastoise,water,megahorn
9,blastoise,water,dragon-breath
9,blastoise,water,baton-pass
9,blastoise,water,encore
9,blastoise,water,sweet-scent
9,blastoise,water,iron-tail
9,blastoise,water,metal-claw
9,blastoise,water,synthesis
9,blastoise,water,hidden-power
9,blastoise,water,twister
9,blastoise,water,rain-dance
9,blastoise,water,sunny-day
9,blastoise,water,crunch
9,blastoise,water,psych-up
9,blastoise,water,ancient-power
9,blastoise,water,shadow-ball
9,blastoise,water,future-sight
9,blastoise,water,rock-smash
9,blastoise,water,whirlpool
9,blastoise,water,beat-up
9,blastoise,water,fake-out
9,blastoise,water,uproar
9,blastoise,water,heat-wave
9,blastoise,water,hail
9,blastoise,water,torment
9,blastoise,water,will-o-wisp
9,blastoise,water,facade
9,blastoise,water,focus-punch
9,blastoise,water,nature-power
9,blastoise,water,charge
9,blastoise,water,taunt
9,blastoise,water,helping-hand
9,blastoise,water,trick
9,blastoise,water,role-play
9,blastoise,water,superpower
9,blastoise,water,magic-coat
9,blastoise,water,recycle
9,blastoise,water,revenge
9,blastoise,water,brick-break
9,blastoise,water,knock-off
9,blastoise,water,endeavor
9,blastoise,water,skill-swap
9,blastoise,water,imprison
9,blastoise,water,snatch
9,blastoise,water,secret-power
9,blastoise,water,dive
9,blastoise,water,blaze-kick
9,blastoise,water,hyper-voice
9,blastoise,water,blast-burn
9,blastoise,water,hydro-cannon
9,blastoise,water,weather-ball
9,blastoise,water,fake-tears
9,blastoise,water,air-cutter
9,blastoise,water,overheat
9,blastoise,water,rock-tomb
9,blastoise,water,silver-wind
9,blastoise,water,cosmic-power
9,blastoise,water,signal-beam
9,blastoise,water,sand-tomb
9,blastoise,water,muddy-water
9,blastoise,water,bullet-seed
9,blastoise,water,aerial-ace
9,blastoise,water,icicle-spear
9,blastoise,water,iron-defense
9,blastoise,water,block
9,blastoise,water,dragon-claw
9,blastoise,water,frenzy-plant
9,blastoise,water,bulk-up
9,blastoise,water,bounce
9,blastoise,water,mud-shot
9,blastoise,water,poison-tail
9,blastoise,water,covet
9,blastoise,water,magical-leaf
9,blastoise,water,calm-mind
9,blastoise,water,leaf-blade
9,blastoise,water,dragon-dance
9,blastoise,water,rock-blast
9,blastoise,water,shock-wave
9,blastoise,water,water-pulse
9,blastoise,water,roost
9,blastoise,water,gravity
9,blastoise,water,gyro-ball
9,blastoise,water,brine
9,blastoise,water,natural-gift
9,blastoise,water,pluck
9,blastoise,water,tailwind
9,blastoise,water,u-turn
9,blastoise,water,close-combat
9,blastoise,water,payback
9,blastoise,water,assurance
9,blastoise,water,embargo
9,blastoise,water,fling
9,blastoise,water,gastro-acid
9,blastoise,water,me-first
9,blastoise,water,power-swap
9,blastoise,water,guard-swap
9,blastoise,water,last-resort
9,blastoise,water,worry-seed
9,blastoise,water,sucker-punch
9,blastoise,water,toxic-spikes
9,blastoise,water,magnet-rise
9,blastoise,water,flare-blitz
9,blastoise,water,aura-sphere
9,blastoise,water,rock-polish
9,blastoise,water,poison-jab
9,blastoise,water,dark-pulse
9,blastoise,water,aqua-tail
9,blastoise,water,seed-bomb
9,blastoise,water,air-slash
9,blastoise,water,x-scissor
9,blastoise,water,bug-buzz
9,blastoise,water,dragon-pulse
9,blastoise,water,power-gem
9,blastoise,water,drain-punch
9,blastoise,water,vacuum-wave
9,blastoise,water,focus-blast
9,blastoise,water,energy-ball
9,blastoise,water,brave-bird
9,blastoise,water,earth-power
9,blastoise,water,giga-impact
9,blastoise,water,nasty-plot
9,blastoise,water,avalanche
9,blastoise,water,shadow-claw
9,blastoise,water,thunder-fang
9,blastoise,water,ice-fang
9,blastoise,water,fire-fang
9,blastoise,water,psycho-cut
9,blastoise,water,zen-headbutt
9,blastoise,water,flash-cannon
9,blastoise,water,rock-climb
9,blastoise,water,defog
9,blastoise,water,trick-room
9,blastoise,water,draco-meteor
9,blastoise,water,leaf-storm
9,blastoise,water,power-whip
9,blastoise,water,cross-poison
9,blastoise,water,gunk-shot
9,blastoise,water,iron-head
9,blastoise,water,stone-edge
9,blastoise,water,captivate
9,blastoise,water,stealth-rock
9,blastoise,water,grass-knot
9,blastoise,water,bug-bite
9,blastoise,water,charge-beam
9,blastoise,water,ominous-wind
9,blastoise,water,hone-claws
9,blastoise,water,wonder-room
9,blastoise,water,psyshock
9,blastoise,water,venoshock
9,blastoise,water,telekinesis
9,blastoise,water,magic-room
9,blastoise,water,smack-down
9,blastoise,water,sludge-wave
9,blastoise,water,heavy-slam
9,blastoise,water,electro-ball
9,blastoise,water,flame-charge
9,blastoise,water,low-sweep
9,blastoise,water,acid-spray
9,blastoise,water,foul-play
9,blastoise,water,after-you
9,blastoise,water,round
9,blastoise,water,echoed-voice
9,blastoise,water,stored-power
9,blastoise,water,ally-switch
9,blastoise,water,scald
9,blastoise,water,hex
9,blastoise,water,sky-drop
9,blastoise,water,incinerate
9,blastoise,water,quash
9,blastoise,water,acrobatics
9,blastoise,water,reflect-type
9,blastoise,water,retaliate
9,blastoise,water,water-pledge
9,blastoise,water,fire-pledge
9,blastoise,water,grass-pledge
9,blastoise,water,volt-switch
9,blastoise,water,struggle-bug
9,blastoise,water,bulldoze
9,blastoise,water,frost-breath
9,blastoise,water,dragon-tail
9,blastoise,water,work-up
9,blastoise,water,electroweb
9,blastoise,water,wild-charge
9,blastoise,water,drill-run
9,blastoise,water,dual-chop
9,blastoise,water,razor-shell
9,blastoise,water,heat-crash
9,blastoise,water,tail-slap
9,blastoise,water,hurricane
9,blastoise,water,snarl
9,blastoise,water,phantom-force
9,blastoise,water,disarming-voice
9,blastoise,water,draining-kiss
9,blastoise,water,grassy-terrain
9,blastoise,water,misty-terrain
9,blastoise,water,play-rough
9,blastoise,water,confide
9,blastoise,water,mystical-fire
9,blastoise,water,eerie-impulse
9,blastoise,water,venom-drench
9,blastoise,water,electric-terrain
9,blastoise,water,dazzling-gleam
9,blastoise,water,infestation
9,blastoise,water,power-up-punch
9,blastoise,water,darkest-lariat
9,blastoise,water,high-horsepower
9,blastoise,water,solar-blade
9,blastoise,water,laser-focus
9,blastoise,water,throat-chop
9,blastoise,water,pollen-puff
9,blastoise,water,psychic-terrain
9,blastoise,water,lunge
9,blastoise,water,speed-swap
9,blastoise,water,smart-strike
9,blastoise,water,brutal-swing
9,blastoise,water,aurora-veil
9,blastoise,water,psychic-fangs
9,blastoise,water,stomping-tantrum
9,blastoise,water,liquidation
9,blastoise,water,body-press
9,blastoise,water,breaking-swipe
9,blastoise,water,life-dew
9,blastoise,water,steel-beam
9,blastoise,water,expanding-force
9,blastoise,water,steel-roller
9,blastoise,water,scale-shot
9,blastoise,water,meteor-beam
9,blastoise,water,misty-explosion
9,blastoise,water,grassy-glide
9,blastoise,water,rising-voltage
9,blastoise,water,terrain-pulse
9,blastoise,water,skitter-smack
9,blastoise,water,burning-jealousy
9,blastoise,water,lash-out
9,blastoise,water,poltergeist
9,blastoise,water,corrosive-gas
9,blastoise,water,coaching
9,blastoise,water,flip-turn
9,blastoise,water,triple-axel
9,blastoise,water,dual-wingbeat
9,blastoise,water,scorching-sands
9,blastoise,water,tera-blast
9,blastoise,water,ice-spinner
9,blastoise,water,snowscape
9,blastoise,water,pounce
9,blastoise,water,trailblaze
9,blastoise,water,chilling-water
9,blastoise,water,mega-punch
9,blastoise,water,pay-day
9,blastoise,water,fire-punch
9,blastoise,water,ice-punch
9,blastoise,water,thunder-punch
9,blastoise,water,mega-kick
9,blastoise,water,headbutt
9,blastoise,water,body-slam
9,blastoise,water,take-down
9,blastoise,water,double-edge
9,blastoise,water,disable
9,blastoise,water,flamethrower
9,blastoise,water,mist
9,blastoise,water,water-gun
9,blastoise,water,ice-beam
9,blastoise,water,blizzard
9,blastoise,water,psybeam
9,blastoise,water,bubble-beam
9,blastoise,water,hyper-beam
9,blastoise,water,submission
9,blastoise,water,low-kick
9,blastoise,water,counter
9,blastoise,water,seismic-toss
9,blastoise,water,strength
9,blastoise,water,solar-beam
9,blastoise,water,thunderbolt
9,blastoise,water,thunder-wave
9,blastoise,water,thunder
9,blastoise,water,earthquake
9,blastoise,water,toxic
9,blastoise,water,confusion
9,blastoise,water,psychic
9,blastoise,water,agility
9,blastoise,water,rage
9,blastoise,water,teleport
9,blastoise,water,night-shade
9,blastoise,water,mimic
9,blastoise,water,double-team
9,blastoise,water,recover
9,blastoise,water,confuse-ray
9,blastoise,water,barrier
9,blastoise,water,light-screen
9,blastoise,water,reflect
9,blastoise,water,bide
9,blastoise,water,metronome
9,blastoise,water,self-destruct
9,blastoise,water,fire-blast
9,blastoise,water,swift
9,blastoise,water,skull-bash
9,blastoise,water,amnesia
9,blastoise,water,dream-eater
9,blastoise,water,flash
9,blastoise,water,psywave
9,blastoise,water,rest
9,blastoise,water,rock-slide
9,blastoise,water,tri-attack
9,blastoise,water,substitute
9,blastoise,water,nightmare
9,blastoise,water,snore
9,blastoise,water,curse
9,blastoise,water,reversal
9,blastoise,water,spite
9,blastoise,water,protect
9,blastoise,water,scary-face
9,blastoise,water,mud-slap
9,blastoise,water,zap-cannon
9,blastoise,water,icy-wind
9,blastoise,water,detect
9,blastoise,water,sandstorm
9,blastoise,water,endure
9,blastoise,water,swagger
9,blastoise,water,sleep-talk
9,blastoise,water,return
9,blastoise,water,frustration
9,blastoise,water,safeguard
9,blastoise,water,dynamic-punch
9,blastoise,water,iron-tail
9,blastoise,water,hidden-power
9,blastoise,water,rain-dance
9,blastoise,water,sunny-day
9,blastoise,water,psych-up
9,blastoise,water,ancient-power
9,blastoise,water,shadow-ball
9,blastoise,water,future-sight
9,blastoise,water,rock-smash
9,blastoise,water,hail
9,blastoise,water,torment
9,blastoise,water,will-o-wisp
9,blastoise,water,facade
9,blastoise,water,focus-punch
9,blastoise,water,taunt
9,blastoise,water,helping-hand
9,blastoise,water,trick
9,blastoise,water,role-play
9,blastoise,water,magic-coat
9,blastoise,water,recycle
9,blastoise,water,brick-break
9,blastoise,water,knock-off
9,blastoise,water,skill-swap
9,blastoise,water,imprison
9,blastoise,water,snatch
9,blastoise,water,secret-power
9,blastoise,water,dive
9,blastoise,water,weather-ball
9,blastoise,water,rock-tomb
9,blastoise,water,signal-beam
9,blastoise,water,aerial-ace
9,blastoise,water,bulk-up
9,blastoise,water,calm-mind
9,blastoise,water,shock-wave
9,blastoise,water,water-pulse
9,blastoise,water,gravity
9,blastoise,water,miracle-eye
9,blastoise,water,natural-gift
9,blastoise,water,embargo
9,blastoise,water,fling
9,blastoise,water,me-first
9,blastoise,water,power-swap
9,blastoise,water,guard-swap
9,blastoise,water,aura-sphere
9,blastoise,water,poison-jab
9,blastoise,water,dark-pulse
9,blastoise,water,aqua-tail
9,blastoise,water,power-gem
9,blastoise,water,drain-punch
9,blastoise,water,focus-blast
9,blastoise,water,energy-ball
9,blastoise,water,earth-power
9,blastoise,water,giga-impact
9,blastoise,water,nasty-plot
9,blastoise,water,avalanche
9,blastoise,water,psycho-cut
9,blastoise,water,zen-headbutt
9,blastoise,water,rock-climb
9,blastoise,water,trick-room
9,blastoise,water,stone-edge
9,blastoise,water,grass-knot
9,blastoise,water,charge-beam
9,blastoise,water,wonder-room
9,blastoise,water,psyshock
9,blastoise,water,telekinesis
9,blastoise,water,magic-room
9,blastoise,water,electro-ball
9,blastoise,water,low-sweep
9,blastoise,water,foul-play
9,blastoise,water,round
9,blastoise,water,stored-power
9,blastoise,water,ally-switch
9,blastoise,water,hex
9,blastoise,water,incinerate
9,blastoise,water,bulldoze
9,blastoise,water,psystrike
9,blastoise,water,hurricane
9,blastoise,water,confide
9,blastoise,water,power-up-punch
9,blastoise,water,laser-focus
9,blastoise,water,psychic-terrain
9,blastoise,water,speed-swap
9,blastoise,water,brutal-swing
9,blastoise,water,stomping-tantrum
9,blastoise,water,life-dew
9,blastoise,water,expanding-force
9,blastoise,water,lash-out
9,blastoise,water,tera-blast
9,blastoise,water,trailblaze
9,blastoise,water,chilling-water
9,blastoise,water,swords-dance
9,blastoise,water,cut
9,blastoise,water,sand-attack
9,blastoise,water,headbutt
9,blastoise,water,tackle
9,blastoise,water,body-slam
9,blastoise,water,take-down
9,blastoise,water,bite
9,blastoise,water,roar
9,blastoise,water,flamethrower
9,blastoise,water,surf
9,blastoise,water,hyper-beam
9,blastoise,water,strength
9,blastoise,water,dragon-rage
9,blastoise,water,earthquake
9,blastoise,water,dig
9,blastoise,water,toxic
9,blastoise,water,double-team
9,blastoise,water,fire-blast
9,blastoise,water,swift
9,blastoise,water,rest
9,blastoise,water,rock-slide
9,blastoise,water,slash
9,blastoise,water,substitute
9,blastoise,water,snore
9,blastoise,water,protect
9,blastoise,water,scary-face
9,blastoise,water,mud-slap
9,blastoise,water,spikes
9,blastoise,water,outrage
9,blastoise,water,sandstorm
9,blastoise,water,endure
9,blastoise,water,false-swipe
9,blastoise,water,swagger
9,blastoise,water,fury-cutter
9,blastoise,water,attract
9,blastoise,water,sleep-talk
9,blastoise,water,return
9,blastoise,water,frustration
9,blastoise,water,dragon-breath
9,blastoise,water,iron-tail
9,blastoise,water,metal-claw
9,blastoise,water,hidden-power
9,blastoise,water,twister
9,blastoise,water,rain-dance
9,blastoise,water,sunny-day
9,blastoise,water,crunch
9,blastoise,water,rock-smash
9,blastoise,water,whirlpool
9,blastoise,water,facade
9,blastoise,water,helping-hand
9,blastoise,water,brick-break
9,blastoise,water,secret-power
9,blastoise,water,rock-tomb
9,blastoise,water,sand-tomb
9,blastoise,water,aerial-ace
9,blastoise,water,dragon-claw
9,blastoise,water,mud-shot
9,blastoise,water,natural-gift
9,blastoise,water,fling
9,blastoise,water,poison-jab
9,blastoise,water,aqua-tail
9,blastoise,water,dragon-pulse
9,blastoise,water,dragon-rush
9,blastoise,water,power-gem
9,blastoise,water,earth-power
9,blastoise,water,giga-impact
9,blastoise,water,shadow-claw
9,blastoise,water,thunder-fang
9,blastoise,water,fire-fang
9,blastoise,water,rock-climb
9,blastoise,water,draco-meteor
9,blastoise,water,iron-head
9,blastoise,water,stone-edge
9,blastoise,water,captivate
9,blastoise,water,stealth-rock
9,blastoise,water,hone-claws
9,blastoise,water,round
9,blastoise,water,incinerate
9,blastoise,water,bulldoze
9,blastoise,water,dragon-tail
9,blastoise,water,dual-chop
9,blastoise,water,confide
9,blastoise,water,laser-focus
9,blastoise,water,brutal-swing
9,blastoise,water,stomping-tantrum
9,blastoise,water,liquidation
9,blastoise,water,breaking-swipe
9,blastoise,water,scale-shot
9,blastoise,water,scorching-sands
9,blastoise,water,tera-blast
3,venusaur,"grass, poison",mega-punch
3,venusaur,"grass, poison",ice-punch
3,venusaur,"grass, poison",thunder-punch
3,venusaur,"grass, poison",swords-dance
3,venusaur,"grass, poison",mega-kick
3,venusaur,"grass, poison",headbutt
3,venusaur,"grass, poison",body-slam
3,venusaur,"grass, poison",take-down
3,venusaur,"grass, poison",roar
3,venusaur,"grass, poison",hyper-beam
3,venusaur,"grass, poison",low-kick
3,venusaur,"grass, poison",counter
3,venusaur,"grass, poison",strength
3,venusaur,"grass, poison",earthquake
3,venusaur,"grass, poison",dig
3,venusaur,"grass, poison",toxic
3,venusaur,"grass, poison",psychic
3,venusaur,"grass, poison",agility
3,venusaur,"grass, poison",quick-attack
3,venusaur,"grass, poison",screech
3,venusaur,"grass, poison",double-team
3,venusaur,"grass, poison",focus-energy
3,venusaur,"grass, poison",metronome
3,venusaur,"grass, poison",swift
3,venusaur,"grass, poison",rest
3,venusaur,"grass, poison",rock-slide
3,venusaur,"grass, poison",substitute
3,venusaur,"grass, poison",snore
3,venusaur,"grass, poison",reversal
3,venusaur,"grass, poison",protect
3,venusaur,"grass, poison",scary-face
3,venusaur,"grass, poison",mud-slap
3,venusaur,"grass, poison",foresight
3,venusaur,"grass, poison",detect
3,venusaur,"grass, poison",bone-rush
3,venusaur,"grass, poison",endure
3,venusaur,"grass, poison",swagger
3,venusaur,"grass, poison",fury-cutter
3,venusaur,"grass, poison",attract
3,venusaur,"grass, poison",sleep-talk
3,venusaur,"grass, poison",return
3,venusaur,"grass, poison",frustration
3,venusaur,"grass, poison",iron-tail
3,venusaur,"grass, poison",metal-claw
3,venusaur,"grass, poison",hidden-power
3,venusaur,"grass, poison",rain-dance
3,venusaur,"grass, poison",sunny-day
3,venusaur,"grass, poison",crunch
3,venusaur,"grass, poison",extreme-speed
3,venusaur,"grass, poison",shadow-ball
3,venusaur,"grass, poison",rock-smash
3,venusaur,"grass, poison",facade
3,venusaur,"grass, poison",focus-punch
3,venusaur,"grass, poison",helping-hand
3,venusaur,"grass, poison",role-play
3,venusaur,"grass, poison",revenge
3,venusaur,"grass, poison",brick-break
3,venusaur,"grass, poison",secret-power
3,venusaur,"grass, poison",blaze-kick
3,venusaur,"grass, poison",meteor-mash
3,venusaur,"grass, poison",rock-tomb
3,venusaur,"grass, poison",metal-sound
3,venusaur,"grass, poison",aerial-ace
3,venusaur,"grass, poison",iron-defense
3,venusaur,"grass, poison",bulk-up
3,venusaur,"grass, poison",calm-mind
3,venusaur,"grass, poison",water-pulse
3,venusaur,"grass, poison",natural-gift
3,venusaur,"grass, poison",feint
3,venusaur,"grass, poison",close-combat
3,venusaur,"grass, poison",payback
3,venusaur,"grass, poison",fling
3,venusaur,"grass, poison",me-first
3,venusaur,"grass, poison",copycat
3,venusaur,"grass, poison",magnet-rise
3,venusaur,"grass, poison",force-palm
3,venusaur,"grass, poison",aura-sphere
3,venusaur,"grass, poison",poison-jab
3,venusaur,"grass, poison",dark-pulse
3,venusaur,"grass, poison",dragon-pulse
3,venusaur,"grass, poison",drain-punch
3,venusaur,"grass, poison",vacuum-wave
3,venusaur,"grass, poison",focus-blast
3,venusaur,"grass, poison",giga-impact
3,venusaur,"grass, poison",nasty-plot
3,venusaur,"grass, poison",shadow-claw
3,venusaur,"grass, poison",zen-headbutt
3,venusaur,"grass, poison",flash-cannon
3,venusaur,"grass, poison",rock-climb
3,venusaur,"grass, poison",stone-edge
3,venusaur,"grass, poison",captivate
3,venusaur,"grass, poison",hone-claws
3,venusaur,"grass, poison",low-sweep
3,venusaur,"grass, poison",round
3,venusaur,"grass, poison",quick-guard
3,venusaur,"grass, poison",heal-pulse
3,venusaur,"grass, poison",retaliate
3,venusaur,"grass, poison",final-gambit
3,venusaur,"grass, poison",bulldoze
3,venusaur,"grass, poison",work-up
3,venusaur,"grass, poison",dual-chop
3,venusaur,"grass, poison",confide
3,venusaur,"grass, poison",power-up-punch
3,venusaur,"grass, poison",laser-focus
3,venusaur,"grass, poison",life-dew
3,venusaur,"grass, poison",steel-beam
3,venusaur,"grass, poison",terrain-pulse
3,venusaur,"grass, poison",coaching
3,venusaur,"grass, poison",tera-blast
3,venusaur,"grass, poison",trailblaze
3,venusaur,"grass, poison",mega-punch
3,venusaur,"grass, poison",pay-day
3,venusaur,"grass, poison",thunder-punch
3,venusaur,"grass, poison",slam
3,venusaur,"grass, poison",double-kick
3,venusaur,"grass, poison",mega-kick
3,venusaur,"grass, poison",headbutt
3,venusaur,"grass, poison",body-slam
3,venusaur,"grass, poison",take-down
3,venusaur,"grass, poison",double-edge
3,venusaur,"grass, poison",tail-whip
3,venusaur,"grass, poison",growl
3,venusaur,"grass, poison",surf
3,venusaur,"grass, poison",submission
3,venusaur,"grass, poison",counter
3,venusaur,"grass, poison",seismic-toss
3,venusaur,"grass, poison",strength
3,venusaur,"grass, poison",thunder-shock
3,venusaur,"grass, poison",thunderbolt
3,venusaur,"grass, poison",thunder-wave
3,venusaur,"grass, poison",thunder
3,venusaur,"grass, poison",dig
3,venusaur,"grass, poison",toxic
3,venusaur,"grass, poison",agility
3,venusaur,"grass, poison",quick-attack
3,venusaur,"grass, poison",rage
3,venusaur,"grass, poison",mimic
3,venusaur,"grass, poison",double-team
3,venusaur,"grass, poison",defense-curl
3,venusaur,"grass, poison",light-screen
3,venusaur,"grass, poison",reflect
3,venusaur,"grass, poison",bide
3,venusaur,"grass, poison",swift
3,venusaur,"grass, poison",skull-bash
3,venusaur,"grass, poison",flash
3,venusaur,"grass, poison",rest
3,venusaur,"grass, poison",substitute
3,venusaur,"grass, poison",thief
3,venusaur,"grass, poison",snore
3,venusaur,"grass, poison",curse
3,venusaur,"grass, poison",reversal
3,venusaur,"grass, poison",protect
3,venusaur,"grass, poison",sweet-kiss
3,venusaur,"grass, poison",mud-slap
3,venusaur,"grass, poison",zap-cannon
3,venusaur,"grass, poison",detect
3,venusaur,"grass, poison",endure
3,venusaur,"grass, poison",charm
3,venusaur,"grass, poison",rollout
3,venusaur,"grass, poison",swagger
3,venusaur,"grass, poison",spark
3,venusaur,"grass, poison",attract
3,venusaur,"grass, poison",sleep-talk
3,venusaur,"grass, poison",return
3,venusaur,"grass, poison",frustration
3,venusaur,"grass, poison",dynamic-punch
3,venusaur,"grass, poison",encore
3,venusaur,"grass, poison",iron-tail
3,venusaur,"grass, poison",hidden-power
3,venusaur,"grass, poison",rain-dance
3,venusaur,"grass, poison",rock-smash
3,venusaur,"grass, poison",uproar
3,venusaur,"grass, poison",facade
3,venusaur,"grass, poison",focus-punch
3,venusaur,"grass, poison",charge
3,venusaur,"grass, poison",helping-hand
3,venusaur,"grass, poison",brick-break
3,venusaur,"grass, poison",knock-off
3,venusaur,"grass, poison",secret-power
3,venusaur,"grass, poison",fake-tears
3,venusaur,"grass, poison",signal-beam
3,venusaur,"grass, poison",covet
3,venusaur,"grass, poison",volt-tackle
3,venusaur,"grass, poison",calm-mind
3,venusaur,"grass, poison",shock-wave
3,venusaur,"grass, poison",natural-gift
3,venusaur,"grass, poison",feint
3,venusaur,"grass, poison",fling
3,venusaur,"grass, poison",magnet-rise
3,venusaur,"grass, poison",nasty-plot
3,venusaur,"grass, poison",discharge
3,venusaur,"grass, poison",captivate
3,venusaur,"grass, poison",grass-knot
3,venusaur,"grass, poison",charge-beam
3,venusaur,"grass, poison",electro-ball
3,venusaur,"grass, poison",round
3,venusaur,"grass, poison",echoed-voice
3,venusaur,"grass, poison",volt-switch
3,venusaur,"grass, poison",electroweb
3,venusaur,"grass, poison",wild-charge
3,venusaur,"grass, poison",disarming-voice
3,venusaur,"grass, poison",draining-kiss
3,venusaur,"grass, poison",play-rough
3,venusaur,"grass, poison",play-nice
3,venusaur,"grass, poison",confide
3,venusaur,"grass, poison",eerie-impulse
3,venusaur,"grass, poison",electric-terrain
3,venusaur,"grass, poison",nuzzle
3,venusaur,"grass, poison",laser-focus
3,venusaur,"grass, poison",rising-voltage
3,venusaur,"grass, poison",tera-blast
3,venusaur,"grass, poison",trailblaze
3,venusaur,"grass, poison",mega-punch
3,venusaur,"grass, poison",fire-punch
3,venusaur,"grass, poison",ice-punch
3,venusaur,"grass, poison",thunder-punch
3,venusaur,"grass, poison",mega-kick
3,venusaur,"grass, poison",headbutt
3,venusaur,"grass, poison",body-slam
3,venusaur,"grass, poison",take-down
3,venusaur,"grass, poison",double-edge
3,venusaur,"grass, poison",disable
3,venusaur,"grass, poison",hyper-beam
3,venusaur,"grass, poison",submission
3,venusaur,"grass, poison",counter
3,venusaur,"grass, poison",seismic-toss
3,venusaur,"grass, poison",strength
3,venusaur,"grass, poison",mega-drain
